category_id,global_index,category_name,dl_idx,total_count,num_datasets,top_datasets
14056,1346,락토웰장용캡슐(비매품),14056,324,1,TL_40_단일(324)
14059,1347,심바로드정 40mg,14059,216,1,TL_40_단일(216)
14069,1348,덱시로펜정(텍시부프로펜),14069,216,1,TL_40_단일(216)
14077,1349,엘도틴캡슐(에르도스테인),14077,324,1,TL_40_단일(324)
14083,1350,글리멜정 1mg,14083,1296,1,TL_8_단일(1296)
14085,1351,판토라인정(판토프라졸나트륨세스키히드레이트),14085,1296,1,TL_40_단일(1296)
14087,1352,바소트롤정 12.5mg,14087,1296,1,TL_40_단일(1296)
14089,1353,메로콕스캡슐 15mg,14089,324,1,TL_40_단일(324)
14101,1354,오로친에스정 4mg/PTP,14101,1296,1,TL_8_단일(1296)
14109,1355,노바로핀캡슐,14109,324,1,TL_40_단일(324)
14120,1356,에도인캡슐(에르도스테인),14120,324,1,TL_40_단일(324)
14142,1357,삼성세파클러캡슐 250mg,14142,324,1,TL_40_단일(324)
14150,1358,에이프로젠레바미피드정,14150,216,1,TL_40_단일(216)
14177,1359,파스틱정 120mg,14177,1296,1,TL_40_단일(1296)
14178,1360,아로나민씨플러스정 618.56mg/병,14178,216,1,TL_40_단일(216)
14179,1361,써큐록신정(은행엽엑스),14179,1296,1,TL_8_단일(1296)
14184,1362,록스페닌정,14184,216,1,TL_40_단일(216)
14204,1363,한올트리메부틴말레산염정,14204,1296,1,TL_8_단일(1296)
14205,1364,나노크라정 375mg,14205,216,1,TL_40_단일(216)
14223,1365,레바트정(레바미피드) ,14223,1296,1,TL_8_단일(1296)
14227,1366,위더스세프라딘캡슐 500mg,14227,324,1,TL_40_단일(324)
14248,1367,이지엔6애니연질캡슐(이부프로펜)(비매품),14248,324,1,TL_40_단일(324)
14250,1368,아사콜디알정 400mg,14250,1296,1,TL_8_단일(1296)
14255,1369,올메텍정 20mg,14255,216,1,TL_40_단일(216)
14257,1370,시클러캡슐 250mg,14257,324,1,TL_40_단일(324)
14260,1371,시클러MR서방정 375mg,14260,216,1,TL_40_단일(216)
14261,1372,베아베린정,14261,216,1,TL_40_단일(216)
14263,1373,대웅실로스타졸정 50mg,14263,216,1,TL_40_단일(216)
14266,1374,이지엔6프로연질캡슐(덱시부프로펜)(수출명:DAUFENSoftCapsuleSPEEDFEN),14266,324,1,TL_40_단일(324)
14270,1375,보글리코스정 0.3mg,14270,216,1,TL_41_단일(216)
14273,1376,삐콤씨에이스정 10mg/PTP,14273,216,1,TL_41_단일(216)
14274,1377,암로핀정 5mg,14274,1296,1,TL_41_단일(1296)
14275,1378,암로핀캡슐 2.5mg,14275,324,1,TL_41_단일(324)
14277,1379,암로핀캡슐 5mg,14277,324,1,TL_41_단일(324)
14278,1380,팜빅스정(팜시클로비르),14278,1296,1,TL_8_단일(1296)
14279,1381,모니플루정 350mg,14279,1296,1,TL_8_단일(1296)
14289,1382,에이엠정,14289,216,1,TL_41_단일(216)
14291,1383,바이넥스펠로디핀정,14291,216,1,TL_41_단일(216)
14299,1384,바이넥스세파클러캡슐,14299,324,1,TL_41_단일(324)
14316,1385,글립타이드정 200mg,14316,1296,1,TL_8_단일(1296)
14319,1386,세프레캡슐 250mg,14319,324,1,TL_41_단일(324)
14338,1387,에르딘캡슐(에르도스테인)(비매품),14338,324,1,TL_41_단일(324)
14347,1388,가스파민정,14347,216,1,TL_41_단일(216)
14362,1389,코비스정5/6.25밀리그람,14362,216,1,TL_41_단일(216)
14363,1390,코비스정 2.5/6.25mg,14363,216,1,TL_41_단일(216)
14364,1391,코비스정 10/6.25mg,14364,216,1,TL_41_단일(216)
14365,1392,설포피린캡슐(아세브로필린),14365,324,1,TL_41_단일(324)
14369,1393,티알부틴정,14369,216,1,TL_41_단일(216)
14370,1394,페노베이트캡슐,14370,324,1,TL_41_단일(324)
14373,1395,페리닥터캡슐 155mg/PTP,14373,324,1,TL_41_단일(324)
14378,1396,다이오친에프정 33.33mg/PTP,14378,216,1,TL_41_단일(216)
14382,1397,카모딕스현탁정 156.25mg,14382,216,1,TL_41_단일(216)
14386,1398,헤브론에프정,14386,216,1,TL_41_단일(216)
14387,1399,바소조신정 2mg,14387,216,1,TL_41_단일(216)
14402,1400,엘도신캡슐(에르도스테인),14402,324,1,TL_41_단일(324)
14404,1401,알레바정,14404,216,1,TL_41_단일(216)
14405,1402,록사펜정,14405,216,1,TL_41_단일(216)
14408,1403,비타콤비500정 515.46mg,14408,1296,1,TL_8_단일(1296)
14412,1404,캠록스캡슐 7.5mg,14412,324,1,TL_41_단일(324)
14430,1405,훼로바프리미엄캡슐 155mg/병,14430,324,1,TL_41_단일(324)
14437,1406,테라딘정,14437,216,1,TL_41_단일(216)
14441,1407,엘도스타캡슐(에르도스테인),14441,324,1,TL_41_단일(324)
14462,1408,록소프렌정,14462,216,1,TL_41_단일(216)
14466,1409,니페론씨알40서방정,14466,216,1,TL_41_단일(216)
14472,1410,글루코파지정 250mg,14472,216,1,TL_41_단일(216)
14473,1411,글루코파지정 500mg,14473,216,1,TL_41_단일(216)
14475,1412,징코크린정120mg/PTP,14475,216,1,TL_41_단일(216)
14486,1413,세바클캡슐 250mg,14486,324,1,TL_41_단일(324)
14508,1414,에스나핀정 10mg,14508,1296,1,TL_41_단일(1296)
14552,1415,태극플루코나졸캡슐,14552,324,1,TL_41_단일(324)
14566,1416,진트로이에프정(말레인산트리메부틴),14566,1296,1,TL_8_단일(1296)
14586,1417,리스펜정 1mg,14586,1296,1,TL_8_단일(1296)
14606,1418,일양세파클러캡슐 250mg,14606,324,1,TL_41_단일(324)
14611,1419,아진팜정 70mg/PTP,14611,216,1,TL_41_단일(216)
14615,1420,헤모드림캡슐 155mg/PTP,14615,324,1,TL_41_단일(324)
14617,1421,일양레바미피드정 100mg,14617,216,1,TL_41_단일(216)
14618,1422,속코정 500mg/PTP,14618,216,1,TL_41_단일(216)
14620,1423,리페리돈정 0.5mg,14620,216,1,TL_41_단일(216)
14621,1424,세로필캡슐,14621,324,1,TL_41_단일(324)
14622,1425,탐스핀캡슐,14622,324,1,TL_41_단일(324)
14623,1426,뉴옥시탐정,14623,216,1,TL_41_단일(216)
14638,1427,뮤페신정,14638,216,1,TL_41_단일(216)
14639,1428,메디카레바시드정,14639,216,1,TL_41_단일(216)
14678,1429,엘로틴캡슐(에르도스테인),14678,324,1,TL_41_단일(324)
14683,1430,유로파서방정 0.2mg,14683,216,1,TL_41_단일(216)
14700,1431,뮤코존정,14700,324,1,TL_42_단일(324)
14728,1432,카멘정 5mg,14728,1296,1,TL_8_단일(1296)
14731,1433,카멘정 10mg,14731,1296,1,TL_42_단일(1296)
14732,1434,글루파정 250mg,14732,1296,1,TL_8_단일(1296)
14745,1435,암로스타정 5mg,14745,216,1,TL_42_단일(216)
14750,1436,맥시놀정,14750,216,1,TL_42_단일(216)
14762,1437,뉴코타정,14762,216,1,TL_42_단일(216)
14840,1438,록소스타정,14840,216,1,TL_42_단일(216)
14846,1439,탐스피드캡슐,14846,324,1,TL_42_단일(324)
14850,1440,바메딘정(레바미피드),14850,216,1,TL_42_단일(216)
14852,1441,글레딘정(글리메피리드)(수출명:GLITRID),14852,1296,1,TL_8_단일(1296)
14861,1442,록프렌정,14861,216,1,TL_42_단일(216)
14867,1443,로잘정 50mg,14867,216,1,TL_42_단일(216)
14869,1444,액시딘캡슐,14869,324,1,TL_42_단일(324)
14877,1445,씬지로이드정 0.05mg,14877,1296,1,TL_42_단일(1296)
14912,1446,록소젠정,14912,216,1,TL_42_단일(216)
14918,1447,펜렉스정,14918,216,1,TL_42_단일(216)
14920,1448,씨트클러캡슐 250mg,14920,324,1,TL_42_단일(324)
14948,1449,레바신정,14948,216,1,TL_42_단일(216)
14966,1450,맥코이정 170mg/병,14966,216,1,TL_42_단일(216)
14970,1451,삼메틴정,14970,216,1,TL_42_단일(216)
14979,1452,옥소펜정,14979,216,1,TL_42_단일(216)
14985,1453,디젠정 250mg/PTP (수출용),14985,1296,1,TL_8_단일(1296)
14987,1454,가바틴캡슐 100mg,14987,324,1,TL_42_단일(324)
14988,1455,가바틴캡슐 300mg,14988,324,1,TL_42_단일(324)
15101,1456,티로프란정,15101,216,1,TL_42_단일(216)
15104,1457,에도스캡슐,15104,324,1,TL_42_단일(324)
15115,1458,리보렌에스연질캡슐 100mg/PTP,15115,324,1,TL_42_단일(324)
15135,1459,글로세파드록실캡슐,15135,324,1,TL_42_단일(324)
15136,1460,엘도스틴캡슐(에르도스테인),15136,324,1,TL_42_단일(324)
15144,1461,디로핀지속정 2.5mg,15144,216,1,TL_42_단일(216)
15172,1462,아테나정 50mg,15172,216,1,TL_42_단일(216)
15189,1463,스카드정(암로디핀말레산염),15189,1296,1,TL_8_단일(1296)
15192,1464,엘펙탄캡슐,15192,324,1,TL_42_단일(324)
15196,1465,라모크린정 625mg,15196,216,1,TL_42_단일(216)
15210,1466,록소론정,15210,216,1,TL_42_단일(216)
15215,1467,엘테인캡슐(에르도스테인),15215,324,1,TL_42_단일(324)
15216,1468,러키펜정,15216,216,1,TL_42_단일(216)
15229,1469,이모나캡슐 150mg/PTP,15229,1296,1,TL_8_단일(1296)
15235,1470,다우제큐정 10mg/PTP,15235,1296,1,TL_8_단일(1296)
15244,1471,레바드린정,15244,216,1,TL_42_단일(216)
15256,1472,아크로신정(아세클로페낙),15256,1296,1,TL_8_단일(1296)
15257,1473,심바스트정 40mg,15257,1296,1,TL_8_단일(1296)
15258,1474,토르셈정(토르세미드),15258,1296,1,TL_42_단일(1296)
15261,1475,그리메피드정 1mg,15261,216,1,TL_42_단일(216)
15262,1476,메가폴민정,15262,216,1,TL_42_단일(216)
15265,1477,아모디핀정 5mg,15265,1296,1,TL_42_단일(1296)
15268,1478,록소드펜정,15268,216,1,TL_42_단일(216)
15269,1479,아목클란듀오정 500mg,15269,1296,1,TL_8_단일(1296)
15278,1480,알렌맥스정(알렌드론산나트륨),15278,1296,1,TL_8_단일(1296)
15279,1481,한미탐스캡슐 0.2mg,15279,612,3,"TL_42_단일(324), TL_7_조합(258), TL_3_조합(30)"
15288,1482,레바큐어정,15288,216,1,TL_42_단일(216)
15293,1483,독시카민정,15293,216,1,TL_42_단일(216)
15364,1484,페리비타캡슐 155mg/PTP,15364,324,1,TL_42_단일(324)
15374,1485,펠론정,15374,216,1,TL_42_단일(216)
15382,1486,위더스독사조신메실산염정 2mg,15382,216,1,TL_42_단일(216)
15383,1487,소로펜정,15383,216,1,TL_42_단일(216)
15387,1488,록소탄정,15387,216,1,TL_42_단일(216)
15389,1489,콜스롤연질캡슐 0.67mg/PTP,15389,324,1,TL_42_단일(324)
15394,1490,레미피드정600T,15394,1296,1,TL_42_단일(1296)
15411,1491,엘도린캡슐,15411,324,1,TL_42_단일(324)
15417,1492,진큐크린정 120mg,15417,216,1,TL_43_단일(216)
15422,1493,하이조신정 2mg,15422,216,1,TL_43_단일(216)
15426,1494,타이펜8시간이알서방정,15426,216,1,TL_43_단일(216)
15455,1495,아디핀정,15455,216,1,TL_43_단일(216)
15468,1496,세라캡슐,15468,324,1,TL_43_단일(324)
15490,1497,헤모테인캡슐 155mg/병,15490,324,1,TL_43_단일(324)
15498,1498,메부틴정(트리메부틴말레산염),15498,1296,1,TL_8_단일(1296)
15503,1499,돔프린정,15503,216,1,TL_43_단일(216)
15518,1500,룩펠정,15518,216,1,TL_43_단일(216)
15519,1501,뮤코메드캡슐(에르도스테인),15519,324,1,TL_43_단일(324)
15523,1502,휴로펜정(록소프로펜나트륨수화물),15523,1296,1,TL_8_단일(1296)
15529,1503,휴온스시메티딘정 200mg,15529,1296,1,TL_8_단일(1296)
15530,1504,다이센캡슐 250mg/병,15530,324,1,TL_43_단일(324)
15536,1505,아페린정 25mg/병,15536,1296,1,TL_8_단일(1296)
15542,1506,모콕스캡슐 7.5mg,15542,324,1,TL_43_단일(324)
15560,1507,뉴카틴정(염산아세틸엘카르니틴)(수출용),15560,216,1,TL_43_단일(216)
15562,1508,테나롤정,15562,216,1,TL_43_단일(216)
15571,1509,레코스타정,15571,216,1,TL_43_단일(216)
15572,1510,페노디핀지속정,15572,216,1,TL_43_단일(216)
15576,1511,에르도스캡슐(에르도스테인),15576,324,1,TL_43_단일(324)
15582,1512,케이엠에스아테놀올정 50mg,15582,216,1,TL_43_단일(216)
15583,1513,레바코스정,15583,216,1,TL_43_단일(216)
15590,1514,지로디핀지속정,15590,216,1,TL_43_단일(216)
15606,1515,멜로디핀정,15606,216,1,TL_43_단일(216)
15620,1516,테놀란정,15620,216,1,TL_43_단일(216)
15622,1517,세파딜캡슐,15622,324,1,TL_43_단일(324)
15629,1518,에센비정 72.1mg/병,15629,216,1,TL_43_단일(216)
15631,1519,트라신정,15631,216,1,TL_43_단일(216)
15659,1520,아제타민정,15659,216,1,TL_43_단일(216)
15661,1521,로페닌정,15661,216,1,TL_43_단일(216)
15662,1522,삼익펠로디핀정,15662,216,1,TL_43_단일(216)
15670,1523,삼익세파드록실캡슐 500mg,15670,324,1,TL_43_단일(324)
15709,1524,엔테론정 150mg,15709,1935,3,"TL_43_단일(1296), TL_8_조합(456), TL_7_조합(183)"
15715,1525,록페날정,15715,216,1,TL_43_단일(216)
15726,1526,올세파캡슐(세파클러수화물),15726,324,1,TL_43_단일(324)
15745,1527,푸푸에프연질캡슐 100mg/PTP,15745,324,1,TL_43_단일(324)
15749,1528,헤모퀸탑연질캡슐 200mg/PTP,15749,324,1,TL_43_단일(324)
15752,1529,두캅스에이연질캡슐 75mg/PTP,15752,324,1,TL_43_단일(324)
15753,1530,웰비타연질캡슐 102mg/PTP,15753,324,1,TL_43_단일(324)
15758,1531,에이스타정,15758,1296,1,TL_8_단일(1296)
15761,1532,에이스펜연질캡슐 250mg/PTP,15761,324,1,TL_43_단일(324)
15762,1533,훼너지캡슐 155mg/병,15762,324,1,TL_43_단일(324)
15769,1534,엘도코프캡슐(에르도스테인),15769,324,1,TL_43_단일(324)
15771,1535,덴티몬캡슐 150mg/PTP,15771,324,1,TL_43_단일(324)
15804,1536,유니알-에프연질캡슐,15804,324,1,TL_43_단일(324)
15827,1537,알부타민연질캡슐 100mg/PTP,15827,324,1,TL_43_단일(324)
15839,1538,콜레스텐연질캡슐 333.33mg/병,15839,324,1,TL_43_단일(324)
15840,1539,콜다운연질캡슐 100mg/병,15840,324,1,TL_43_단일(324)
15866,1540,무코란정,15866,216,1,TL_43_단일(216)
15873,1541,아소틴정,15873,216,1,TL_43_단일(216)
15892,1542,바미드정,15892,216,1,TL_43_단일(216)
15895,1543,비도스캡슐(에르도스테인)(수출용),15895,324,1,TL_43_단일(324)
15896,1544,록소로펜정,15896,216,1,TL_43_단일(216)
15980,1545,징코멕스정120mg/PTP,15980,216,1,TL_43_단일(216)
15985,1546,할로핀정,15985,216,1,TL_43_단일(216)
15987,1547,무코바정,15987,216,1,TL_44_단일(216)
15988,1548,메부라틴정 150mg,15988,1296,1,TL_8_단일(1296)
15999,1549,아세렌캡슐,15999,324,1,TL_44_단일(324)
16024,1550,엘도펙트캡슐 300mg,16024,324,1,TL_44_단일(324)
16035,1551,세나프캡슐 250mg,16035,324,1,TL_44_단일(324)
16038,1552,아테날정,16038,216,1,TL_44_단일(216)
16040,1553,유리세프캡슐,16040,324,1,TL_44_단일(324)
16049,1554,세픽캡슐(세픽심),16049,324,1,TL_44_단일(324)
16055,1555,엘도브론캡슐 300mg,16055,324,1,TL_44_단일(324)
16061,1556,아테놀민정 50mg,16061,216,1,TL_44_단일(216)
16062,1557,레보론정 25mg,16062,216,1,TL_44_단일(216)
16067,1558,테조신정 2mg,16067,216,1,TL_44_단일(216)
16079,1559,세프콜캡슐,16079,324,1,TL_44_단일(324)
16091,1560,헤데코푸정,16091,216,1,TL_44_단일(216)
16095,1561,케이스타정,16095,216,1,TL_44_단일(216)
16109,1562,세이크캡슐 250mg,16109,324,1,TL_44_단일(324)
16126,1563,엘도캡슐(에르도스테인),16126,324,1,TL_44_단일(324)
16129,1564,펜미드정,16129,216,1,TL_44_단일(216)
16161,1565,세러캡슐,16161,324,1,TL_44_단일(324)
16188,1566,알닥톤필름코팅정 25mg,16188,1296,1,TL_44_단일(1296)
16189,1567,쎄레브렉스캡슐 200mg,16189,324,1,TL_44_단일(324)
16191,1568,프로베라정 10mg,16191,216,1,TL_44_단일(216)
16192,1569,프로베라정 5mg,16192,1296,1,TL_8_단일(1296)
16203,1570,팍실CR정 12.5mg,16203,1296,1,TL_44_단일(1296)
16205,1571,아보다트연질캡슐 0.5mg,16205,618,4,"TL_44_단일(324), TL_8_조합(237), TL_7_조합(30), TL_3_조합(27)"
16217,1572,디오반필름코팅정 40mg,16217,1296,1,TL_44_단일(1296)
16220,1573,팔로델정(브로모크립틴메실산염),16220,1296,1,TL_44_단일(1296)
16221,1574,스타레보필름코팅정 50/12.5/200mg,16221,1296,1,TL_8_단일(1296)
16222,1575,스타레보필름코팅정 100/25/200mg,16222,1296,1,TL_8_단일(1296)
16223,1576,스타레보필름코팅정 150/37.5/200mg,16223,1296,1,TL_8_단일(1296)
16229,1577,비아그라정50mg/PTP,16229,1296,1,TL_8_단일(1296)
16231,1578,리피토정 20mg,16231,2103,6,"TL_44_단일(1296), TL_8_조합(360), TL_7_조합(150), TL_3_조합(135), TL_6_조합(108)"
16232,1579,리피토정 20mg,16232,1317,2,"TL_8_단일(1296), train_annotations(21)"
16233,1580,카듀엣정 5mg/10mg,16233,1296,1,TL_44_단일(1296)
16234,1581,카듀엣정 5mg/20mg,16234,1935,3,"TL_8_단일(1296), TL_8_조합(579), VL_1_조합(60)"
16236,1582,리피토정 10mg,16236,1296,1,TL_44_단일(1296)
16247,1583,미라펙스정 0.125mg,16247,1296,1,TL_44_단일(1296)
16248,1584,미라펙스정 0.25mg,16248,1296,1,TL_44_단일(1296)
16249,1585,미라펙스정 0.5mg,16249,1296,1,TL_8_단일(1296)
16250,1586,미라펙스정 1.0mg,16250,1296,1,TL_8_단일(1296)
16261,1587,크레스토정 20mg,16261,2094,7,"TL_44_단일(1296), VL_1_조합(228), TL_8_조합(159), TL_3_조합(132), TL_7_조합(120)"
16262,1588,크레스토정 20mg,16262,23,1,train_annotations(23)
16295,1589,렉사프로정 5mg,16295,1296,1,TL_44_단일(1296)
16296,1590,렉사프로정 10mg,16296,1296,1,TL_44_단일(1296)
16301,1591,에란탄지속정 60mg,16301,1296,1,TL_8_단일(1296)
16334,1592,유카본정 180mg/PTP,16334,216,1,TL_44_단일(216)
16337,1593,칼테오정 750mg,16337,216,1,TL_44_단일(216)
16371,1594,자낙스정 0.5mg,16371,216,1,TL_44_단일(216)
16385,1595,바스핀지속정,16385,216,1,TL_44_단일(216)
16389,1596,러츠날캡슐,16389,324,1,TL_44_단일(324)
16391,1597,세록펜정,16391,216,1,TL_44_단일(216)
16392,1598,알도스캡슐(에르도스테인),16392,324,1,TL_44_단일(324)
16393,1599,록세미신정(록시트로마이신),16393,1296,1,TL_8_단일(1296)
16409,1600,유타날캡슐,16409,324,1,TL_44_단일(324)
16421,1601,엘도텍캡슐(에르도스테인),16421,324,1,TL_44_단일(324)
16422,1602,테레신정 2mg,16422,216,1,TL_44_단일(216)
16426,1603,가바민정,16426,216,1,TL_44_단일(216)
16430,1604,테라메드정,16430,216,1,TL_44_단일(216)
16446,1605,네오로신캡슐,16446,324,1,TL_44_단일(324)
16459,1606,심바스틴정 20mg,16459,216,1,TL_44_단일(216)
16465,1607,노브카핀정,16465,216,1,TL_44_단일(216)
16467,1608,알루실산정 50mg/포,16467,216,1,TL_44_단일(216)
16474,1609,포사퀸정 70mg,16474,216,1,TL_44_단일(216)
16477,1610,콜라잘캡슐(비매품),16477,324,1,TL_45_단일(324)
16479,1611,타크로벨캡슐 0.5mg,16479,324,1,TL_45_단일(324)
16494,1612,훼러진플러스캡슐 155mg/병,16494,324,1,TL_45_단일(324)
16513,1613,칼디텍츄어블정,16513,216,1,TL_45_단일(216)
16516,1614,암로스크정,16516,216,1,TL_45_단일(216)
16517,1615,실루빈연질캡슐,16517,324,1,TL_45_단일(324)
16530,1616,카비엑스엘서방정,16530,216,1,TL_45_단일(216)
16531,1617,스카로신캡슐,16531,324,1,TL_45_단일(324)
16537,1618,엠디핀정,16537,216,1,TL_45_단일(216)
16544,1619,스티렌정(애엽95%에탄올연조엑스)(수출용),16544,1296,1,TL_45_단일(1296)
16545,1620,플라비톨정(클로피도그렐황산수소염)(비매품),16545,1296,1,TL_45_단일(1296)
16547,1621,가바토파정 100mg,16547,2652,7,"TL_45_단일(1296), VL_1_조합(432), TL_4_조합(291), TL_5_조합(231), TL_6_조합(216)"
16548,1622,가바토파정 100mg,16548,342,2,"TL_45_단일(324), train_annotations(18)"
16549,1623,오로디핀정(암로디핀오로트산염),16549,1296,1,TL_9_단일(1296)
16550,1624,동아가바펜틴정 800mg,16550,2636,7,"TL_9_단일(1296), VL_1_조합(423), TL_4_조합(291), TL_5_조합(231), TL_6_조합(215)"
16551,1625,동아가바펜틴정 800mg,16551,3,1,train_annotations(3)
16553,1626,자이데나정200mg/PTP (수출용),16553,1296,1,TL_9_단일(1296)
16554,1627,자이데나정100mg/PTP,16554,1296,1,TL_9_단일(1296)
16559,1628,유니딥정,16559,216,1,TL_45_단일(216)
16565,1629,리바로정 1mg,16565,1296,1,TL_45_단일(1296)
16566,1630,리바로정 2mg,16566,1296,1,TL_45_단일(1296)
16588,1631,아노핀정,16588,216,1,TL_45_단일(216)
16644,1632,후로목스정 100mg,16644,1296,1,TL_9_단일(1296)
16646,1633,레칼핀정 10mg,16646,216,1,TL_45_단일(216)
16649,1634,실리세프연질캡슐,16649,324,1,TL_45_단일(324)
16651,1635,아로나민아이정 100mg/PTP,16651,216,1,TL_45_단일(216)
16655,1636,팜비어정 250mg,16655,216,1,TL_45_단일(216)
16684,1637,웰콘정(칼슘폴리카르보필),16684,216,1,TL_45_단일(216)
16687,1638,오마코연질캡슐(오메가-3-산에틸에스테르90),16687,582,6,"TL_45_단일(324), VL_1_조합(120), TL_4_조합(54), TL_7_조합(39), TL_3_조합(24)"
16688,1639,오마코연질캡슐(오메가-3-산에틸에스테르90),16688,8,1,train_annotations(8)
