json_path,file_name,image_id,bbox_idx,label_name,item_seq,drug_shape,img_w,img_h,x,y,w,h,area,rel_area,aspect,neg_coord,nonpos_wh,oob,nan_inf
data\train_annotations\K-003351-016262-032310_json\K-003351\K-003351-016262-032310_0_2_0_2_75_000_200.json,K-003351-016262-032310_0_2_0_2_75_000_200.png,746,0,일양하이트린정 2mg,199101125,원형,976,1280,397,138,179,186,33294,0.026650550717213114,0.9623655913978495,False,False,False,False
data\train_annotations\K-003351-016262-032310_json\K-016262\K-003351-016262-032310_0_2_0_2_75_000_200.json,K-003351-016262-032310_0_2_0_2_75_000_200.png,746,0,크레스토정 20mg,200410326,원형,976,1280,18,707,252,247,62244,0.049823898565573774,1.0202429149797572,False,False,False,False
data\train_annotations\K-003351-016262-032310_json\K-032310\K-003351-016262-032310_0_2_0_2_75_000_200.json,K-003351-016262-032310_0_2_0_2_75_000_200.png,746,0,글리아타민연질캡슐,201310719,타원형,976,1280,599,636,236,395,93220,0.07461898053278689,0.5974683544303797,False,False,False,False
data\train_annotations\K-003351-016262-033880_json\K-003351\K-003351-016262-033880_0_2_0_2_75_000_200.json,K-003351-016262-033880_0_2_0_2_75_000_200.png,1364,0,일양하이트린정 2mg,199101125,원형,976,1280,315,155,187,187,34969,0.02799132300204918,1.0,False,False,False,False
data\train_annotations\K-003351-016262-033880_json\K-003351\K-003351-016262-033880_0_2_0_2_90_000_200.json,K-003351-016262-033880_0_2_0_2_90_000_200.png,1365,0,일양하이트린정 2mg,199101125,원형,976,1280,357,213,183,183,33489,0.026806640625,1.0,False,False,False,False
data\train_annotations\K-003351-016262-033880_json\K-016262\K-003351-016262-033880_0_2_0_2_75_000_200.json,K-003351-016262-033880_0_2_0_2_75_000_200.png,1364,0,크레스토정 20mg,200410326,원형,976,1280,576,699,253,247,62491,0.05002161244877049,1.0242914979757085,False,False,False,False
data\train_annotations\K-003351-016262-033880_json\K-016262\K-003351-016262-033880_0_2_0_2_90_000_200.json,K-003351-016262-033880_0_2_0_2_90_000_200.png,1365,0,크레스토정 20mg,200410326,원형,976,1280,621,795,241,238,57358,0.04591284579918033,1.0126050420168067,False,False,False,False
data\train_annotations\K-003351-016262-033880_json\K-033880\K-003351-016262-033880_0_2_0_2_75_000_200.json,K-003351-016262-033880_0_2_0_2_75_000_200.png,1364,0,글리틴정(콜린알포세레이트),201403839,타원형,976,1280,36,671,450,300,135000,0.10806224385245902,1.5,False,False,False,False
data\train_annotations\K-003351-016262-033880_json\K-033880\K-003351-016262-033880_0_2_0_2_90_000_200.json,K-003351-016262-033880_0_2_0_2_90_000_200.png,1365,0,글리틴정(콜린알포세레이트),201403839,타원형,976,1280,84,774,438,283,123954,0.09922035092213115,1.547703180212014,False,False,False,False
data\train_annotations\K-003351-016262-041768_json\K-003351\K-003351-016262-041768_0_2_0_2_70_000_200.json,K-003351-016262-041768_0_2_0_2_70_000_200.png,220,0,일양하이트린정 2mg,199101125,원형,976,1280,384,895,191,192,36672,0.02935450819672131,0.9947916666666666,False,False,False,False
data\train_annotations\K-003351-016262-041768_json\K-003351\K-003351-016262-041768_0_2_0_2_75_000_200.json,K-003351-016262-041768_0_2_0_2_75_000_200.png,221,0,일양하이트린정 2mg,199101125,원형,976,1280,362,144,187,194,36278,0.029039126536885247,0.9639175257731959,False,False,False,False
data\train_annotations\K-003351-016262-041768_json\K-016262\K-003351-016262-041768_0_2_0_2_70_000_200.json,K-003351-016262-041768_0_2_0_2_70_000_200.png,220,0,크레스토정 20mg,200410326,원형,976,1280,558,312,238,234,55692,0.04457927766393443,1.017094017094017,False,False,False,False
data\train_annotations\K-003351-016262-041768_json\K-016262\K-003351-016262-041768_0_2_0_2_75_000_200.json,K-003351-016262-041768_0_2_0_2_75_000_200.png,221,0,크레스토정 20mg,200410326,원형,976,1280,127,676,255,248,63240,0.050621157786885244,1.028225806451613,False,False,False,False
data\train_annotations\K-003351-016262-041768_json\K-041768\K-003351-016262-041768_0_2_0_2_70_000_200.json,K-003351-016262-041768_0_2_0_2_70_000_200.png,220,0,카발린캡슐 25mg,201702674,장방형,976,1280,107,285,275,287,78925,0.06317638960040983,0.9581881533101045,False,False,False,False
data\train_annotations\K-003351-016262-041768_json\K-041768\K-003351-016262-041768_0_2_0_2_75_000_200.json,K-003351-016262-041768_0_2_0_2_75_000_200.png,221,0,카발린캡슐 25mg,201702674,장방형,976,1280,563,650,280,302,84560,0.06768698770491803,0.9271523178807947,False,False,False,False
data\train_annotations\K-003351-016688-018147_json\K-003351\K-003351-016688-018147_0_2_0_2_70_000_200.json,K-003351-016688-018147_0_2_0_2_70_000_200.png,871,0,일양하이트린정 2mg,199101125,원형,976,1280,447,873,188,193,36284,0.02904392930327869,0.9740932642487047,False,False,False,False
data\train_annotations\K-003351-016688-018147_json\K-003351\K-003351-016688-018147_0_2_0_2_75_000_200.json,K-003351-016688-018147_0_2_0_2_75_000_200.png,872,0,일양하이트린정 2mg,199101125,원형,976,1280,302,165,185,191,35335,0.02828429175204918,0.9685863874345549,False,False,False,False
data\train_annotations\K-003351-016688-018147_json\K-016688\K-003351-016688-018147_0_2_0_2_70_000_200.json,K-003351-016688-018147_0_2_0_2_70_000_200.png,871,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,481,123,421,521,219341,0.17557393058401638,0.8080614203454894,False,False,False,False
data\train_annotations\K-003351-016688-018147_json\K-016688\K-003351-016688-018147_0_2_0_2_75_000_200.json,K-003351-016688-018147_0_2_0_2_75_000_200.png,872,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,34,524,443,584,258712,0.2070888831967213,0.7585616438356164,False,False,False,False
data\train_annotations\K-003351-016688-018147_json\K-018147\K-003351-016688-018147_0_2_0_2_70_000_200.json,K-003351-016688-018147_0_2_0_2_70_000_200.png,871,0,리리카캡슐 150mg,200511058,장방형,976,1280,84,226,281,397,111557,0.08929703509221311,0.707808564231738,False,False,False,False
data\train_annotations\K-003351-016688-018147_json\K-018147\K-003351-016688-018147_0_2_0_2_75_000_200.json,K-003351-016688-018147_0_2_0_2_75_000_200.png,872,0,리리카캡슐 150mg,200511058,장방형,976,1280,584,578,289,424,122536,0.09808529713114754,0.6816037735849056,False,False,False,False
data\train_annotations\K-003351-016688-018357_json\K-003351\K-003351-016688-018357_0_2_0_2_75_000_200.json,K-003351-016688-018357_0_2_0_2_75_000_200.png,1454,0,일양하이트린정 2mg,199101125,원형,976,1280,292,133,189,190,35910,0.0287445568647541,0.9947368421052631,False,False,False,False
data\train_annotations\K-003351-016688-018357_json\K-016688\K-003351-016688-018357_0_2_0_2_75_000_200.json,K-003351-016688-018357_0_2_0_2_75_000_200.png,1454,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,33,520,450,590,265500,0.21252241290983606,0.7627118644067796,False,False,False,False
data\train_annotations\K-003351-016688-018357_json\K-018357\K-003351-016688-018357_0_2_0_2_75_000_200.json,K-003351-016688-018357_0_2_0_2_75_000_200.png,1454,0,종근당글리아티린연질캡슐(콜린알포세레이트) ,200600026,타원형,976,1280,610,552,285,347,98895,0.07916159707991803,0.8213256484149856,False,False,False,False
data\train_annotations\K-003351-016688-019232_json\K-003351\K-003351-016688-019232_0_2_0_2_90_000_200.json,K-003351-016688-019232_0_2_0_2_90_000_200.png,1317,0,일양하이트린정 2mg,199101125,원형,976,1280,367,222,186,182,33852,0.02709720799180328,1.021978021978022,False,False,False,False
data\train_annotations\K-003351-016688-019232_json\K-016688\K-003351-016688-019232_0_2_0_2_90_000_200.json,K-003351-016688-019232_0_2_0_2_90_000_200.png,1317,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,555,581,288,658,189504,0.1516905737704918,0.4376899696048632,False,False,False,False
data\train_annotations\K-003351-016688-019232_json\K-019232\K-003351-016688-019232_0_2_0_2_90_000_200.json,K-003351-016688-019232_0_2_0_2_90_000_200.png,1317,0,콜리네이트연질캡슐 400mg,200605445,타원형,976,1280,127,796,304,305,92720,0.07421875,0.9967213114754099,False,False,False,False
data\train_annotations\K-003351-016688-020014_json\K-003351\K-003351-016688-020014_0_2_0_2_90_000_200.json,K-003351-016688-020014_0_2_0_2_90_000_200.png,57,0,일양하이트린정 2mg,199101125,원형,976,1280,365,254,189,185,34965,0.027988121157786885,1.0216216216216216,False,False,False,False
data\train_annotations\K-003351-016688-020014_json\K-016688\K-003351-016688-020014_0_2_0_2_90_000_200.json,K-003351-016688-020014_0_2_0_2_90_000_200.png,57,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,17,651,529,515,272435,0.21807361039959017,1.0271844660194174,False,False,False,False
data\train_annotations\K-003351-016688-020014_json\K-020014\K-003351-016688-020014_0_2_0_2_90_000_200.json,K-003351-016688-020014_0_2_0_2_90_000_200.png,57,0,마도파정,200611524,원형,976,1280,590,710,348,336,116928,0.09359631147540984,1.0357142857142858,False,False,False,False
data\train_annotations\K-003351-016688-031863_json\K-003351\K-003351-016688-031863_0_2_0_2_90_000_200.json,K-003351-016688-031863_0_2_0_2_90_000_200.png,381,0,일양하이트린정 2mg,199101125,원형,976,1280,326,239,188,187,35156,0.028141009221311474,1.0053475935828877,False,False,False,False
data\train_annotations\K-003351-016688-031863_json\K-016688\K-003351-016688-031863_0_2_0_2_90_000_200.json,K-003351-016688-031863_0_2_0_2_90_000_200.png,381,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,19,649,516,524,270384,0.21643186475409837,0.9847328244274809,False,False,False,False
data\train_annotations\K-003351-016688-031863_json\K-031863\K-003351-016688-031863_0_2_0_2_90_000_200.json,K-003351-016688-031863_0_2_0_2_90_000_200.png,381,0,아질렉트정(라사길린메실산염),201309347,원형,976,1280,636,803,207,209,43263,0.03463034707991803,0.9904306220095693,False,False,False,False
data\train_annotations\K-003351-016688-041768_json\K-003351\K-003351-016688-041768_0_2_0_2_90_000_200.json,K-003351-016688-041768_0_2_0_2_90_000_200.png,1422,0,일양하이트린정 2mg,199101125,원형,976,1280,381,226,185,182,33670,0.02695152407786885,1.0164835164835164,False,False,False,False
data\train_annotations\K-003351-016688-041768_json\K-016688\K-003351-016688-041768_0_2_0_2_90_000_200.json,K-003351-016688-041768_0_2_0_2_90_000_200.png,1422,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,161,605,263,664,174632,0.13978611680327868,0.3960843373493976,False,False,False,False
data\train_annotations\K-003351-016688-041768_json\K-041768\K-003351-016688-041768_0_2_0_2_90_000_200.json,K-003351-016688-041768_0_2_0_2_90_000_200.png,1422,0,카발린캡슐 25mg,201702674,장방형,976,1280,593,813,294,285,83790,0.06707063268442623,1.0315789473684212,False,False,False,False
data\train_annotations\K-003351-018147-020238_json\K-003351\K-003351-018147-020238_0_2_0_2_75_000_200.json,K-003351-018147-020238_0_2_0_2_75_000_200.png,242,0,일양하이트린정 2mg,199101125,원형,976,1280,336,128,184,190,34960,0.027984118852459015,0.968421052631579,False,False,False,False
data\train_annotations\K-003351-018147-020238_json\K-018147\K-003351-018147-020238_0_2_0_2_75_000_200.json,K-003351-018147-020238_0_2_0_2_75_000_200.png,242,0,리리카캡슐 150mg,200511058,장방형,976,1280,101,563,321,397,127437,0.10200835681352459,0.8085642317380353,False,False,False,False
data\train_annotations\K-003351-018147-020238_json\K-020238\K-003351-018147-020238_0_2_0_2_75_000_200.json,K-003351-018147-020238_0_2_0_2_75_000_200.png,242,0,플라빅스정 75mg,200700907,원형,976,1280,584,679,230,231,53130,0.04252849641393443,0.9956709956709957,False,False,False,False
data\train_annotations\K-003351-018147-021325_json\K-003351\K-003351-018147-021325_0_2_0_2_90_000_200.json,K-003351-018147-021325_0_2_0_2_90_000_200.png,1494,0,일양하이트린정 2mg,199101125,원형,976,1280,410,193,185,186,34410,0.027543865266393443,0.9946236559139785,False,False,False,False
data\train_annotations\K-003351-018147-021325_json\K-018147\K-003351-018147-021325_0_2_0_2_90_000_200.json,K-003351-018147-021325_0_2_0_2_90_000_200.png,1494,0,리리카캡슐 150mg,200511058,장방형,976,1280,98,632,346,380,131480,0.10524462090163934,0.9105263157894737,False,False,False,False
data\train_annotations\K-003351-018147-021325_json\K-021325\K-003351-018147-021325_0_2_0_2_90_000_200.json,K-003351-018147-021325_0_2_0_2_90_000_200.png,1494,0,아토르바정 10mg,200705992,타원형,976,1280,638,810,158,236,37288,0.029847592213114754,0.6694915254237288,False,False,False,False
data\train_annotations\K-003351-018147-022074_json\K-003351\K-003351-018147-022074_0_2_0_2_90_000_200.json,K-003351-018147-022074_0_2_0_2_90_000_200.png,510,0,일양하이트린정 2mg,199101125,원형,976,1280,370,227,185,183,33855,0.027099609375,1.010928961748634,False,False,False,False
data\train_annotations\K-003351-018147-022074_json\K-018147\K-003351-018147-022074_0_2_0_2_90_000_200.json,K-003351-018147-022074_0_2_0_2_90_000_200.png,510,0,리리카캡슐 150mg,200511058,장방형,976,1280,90,699,345,376,129720,0.10383580942622951,0.9175531914893617,False,False,False,False
data\train_annotations\K-003351-018147-022074_json\K-022074\K-003351-018147-022074_0_2_0_2_90_000_200.json,K-003351-018147-022074_0_2_0_2_90_000_200.png,510,0,리피로우정 20mg,200709390,원형,976,1280,627,872,188,188,35344,0.028291495901639343,1.0,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-003351\K-003351-018147-029667_0_2_0_2_70_000_200.json,K-003351-018147-029667_0_2_0_2_70_000_200.png,1342,0,일양하이트린정 2mg,199101125,원형,976,1280,382,932,195,192,37440,0.029969262295081966,1.015625,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-003351\K-003351-018147-029667_0_2_0_2_75_000_200.json,K-003351-018147-029667_0_2_0_2_75_000_200.png,1343,0,일양하이트린정 2mg,199101125,원형,976,1280,362,111,186,191,35526,0.02843717981557377,0.9738219895287958,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-003351\K-003351-018147-029667_0_2_0_2_90_000_200.json,K-003351-018147-029667_0_2_0_2_90_000_200.png,1344,0,일양하이트린정 2mg,199101125,원형,976,1280,405,165,185,187,34595,0.02769195056352459,0.9893048128342246,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-018147\K-003351-018147-029667_0_2_0_2_70_000_200.json,K-003351-018147-029667_0_2_0_2_70_000_200.png,1342,0,리리카캡슐 150mg,200511058,장방형,976,1280,603,239,249,411,102339,0.0819183849897541,0.6058394160583942,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-018147\K-003351-018147-029667_0_2_0_2_75_000_200.json,K-003351-018147-029667_0_2_0_2_75_000_200.png,1343,0,리리카캡슐 150mg,200511058,장방형,976,1280,76,547,254,429,108966,0.08722304047131148,0.5920745920745921,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-018147\K-003351-018147-029667_0_2_0_2_90_000_200.json,K-003351-018147-029667_0_2_0_2_90_000_200.png,1344,0,리리카캡슐 150mg,200511058,장방형,976,1280,117,632,257,437,112309,0.08989898181352458,0.5881006864988558,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-029667\K-003351-018147-029667_0_2_0_2_70_000_200.json,K-003351-018147-029667_0_2_0_2_70_000_200.png,1342,0,리바로정 4mg,201205253,원형,976,1280,145,244,228,223,50844,0.04069864241803279,1.0224215246636772,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-029667\K-003351-018147-029667_0_2_0_2_75_000_200.json,K-003351-018147-029667_0_2_0_2_75_000_200.png,1343,0,리바로정 4mg,201205253,원형,976,1280,568,764,236,235,55460,0.04439357069672131,1.004255319148936,False,False,False,False
data\train_annotations\K-003351-018147-029667_json\K-029667\K-003351-018147-029667_0_2_0_2_90_000_200.json,K-003351-018147-029667_0_2_0_2_90_000_200.png,1344,0,리바로정 4mg,201205253,원형,976,1280,605,855,230,225,51750,0.041423860143442626,1.0222222222222221,False,False,False,False
data\train_annotations\K-003351-018147-035206_json\K-003351\K-003351-018147-035206_0_2_0_2_70_000_200.json,K-003351-018147-035206_0_2_0_2_70_000_200.png,403,0,일양하이트린정 2mg,199101125,원형,976,1280,389,896,192,194,37248,0.029815573770491804,0.9896907216494846,False,False,False,False
data\train_annotations\K-003351-018147-035206_json\K-003351\K-003351-018147-035206_0_2_0_2_90_000_200.json,K-003351-018147-035206_0_2_0_2_90_000_200.png,405,0,일양하이트린정 2mg,199101125,원형,976,1280,400,202,186,186,34596,0.027692751024590165,1.0,False,False,False,False
