json_path,file_name,width,height,image_id,drug_N,drug_S,item_seq,dl_idx,dl_mapping_code,dl_name,dl_company,dl_material,di_class_no,di_etc_otc_code,back_color,drug_dir,light_color,camera_la,camera_lo,size,drug_shape,dl_custom_shape,form_code_name,color_class1,color_class2,print_front,print_back,line_front,line_back,label_cids,label_names,n_ann_total,n_ann_bbox_exists,n_ann_bbox_valid,bboxes,label_cid,label_name,is_multilabel
data\train_annotations\K-003351-003832-038162_json\K-003351\K-003351-003832-038162_0_2_0_2_70_000_200.json,K-003351-003832-038162_0_2_0_2_70_000_200.png,976,1280,1276,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[373, 833, 189, 188]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-003832-038162_json\K-003351\K-003351-003832-038162_0_2_0_2_75_000_200.json,K-003351-003832-038162_0_2_0_2_75_000_200.png,976,1280,1277,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[376, 198, 181, 184]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-003832-038162_json\K-003832\K-003351-003832-038162_0_2_0_2_70_000_200.json,K-003351-003832-038162_0_2_0_2_70_000_200.png,976,1280,1276,K-003832,정상알약,199201807,3832,K-003832,뉴로메드정(옥시라세탐),고려제약(주),옥시라세탐,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,장방형,"정제, 저작정",나정,하양,,NR800,분할선,,-,[3832],['뉴로메드정(옥시라세탐)'],1,1,1,"[[517, 263, 310, 418]]",3832,뉴로메드정(옥시라세탐),False
data\train_annotations\K-003351-003832-038162_json\K-003832\K-003351-003832-038162_0_2_0_2_75_000_200.json,K-003351-003832-038162_0_2_0_2_75_000_200.png,976,1280,1277,K-003832,정상알약,199201807,3832,K-003832,뉴로메드정(옥시라세탐),고려제약(주),옥시라세탐,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,장방형,"정제, 저작정",나정,하양,,NR800,분할선,,-,[3832],['뉴로메드정(옥시라세탐)'],1,1,1,"[[110, 508, 314, 429]]",3832,뉴로메드정(옥시라세탐),False
data\train_annotations\K-003351-003832-038162_json\K-038162\K-003351-003832-038162_0_2_0_2_70_000_200.json,K-003351-003832-038162_0_2_0_2_70_000_200.png,976,1280,1276,K-038162,정상알약,201600318,38162,K-038162,로수바미브정 10/20mg,(주)유한양행,로수바스타틴칼슘|에제티미브,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,RE20,Y분할선H,,-,[38162],['로수바미브정 10/20mg'],1,1,1,"[[166, 291, 190, 299]]",38162,로수바미브정 10/20mg,False
data\train_annotations\K-003351-003832-038162_json\K-038162\K-003351-003832-038162_0_2_0_2_75_000_200.json,K-003351-003832-038162_0_2_0_2_75_000_200.png,976,1280,1277,K-038162,정상알약,201600318,38162,K-038162,로수바미브정 10/20mg,(주)유한양행,로수바스타틴칼슘|에제티미브,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,분홍,,RE20,Y분할선H,,-,[38162],['로수바미브정 10/20mg'],1,1,1,"[[581, 612, 192, 302]]",38162,로수바미브정 10/20mg,False
data\train_annotations\K-003351-013900-020238_json\K-003351\K-003351-013900-020238_0_2_0_2_90_000_200.json,K-003351-013900-020238_0_2_0_2_90_000_200.png,976,1280,1437,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[390, 247, 186, 182]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-020238_json\K-013900\K-003351-013900-020238_0_2_0_2_90_000_200.json,K-003351-013900-020238_0_2_0_2_90_000_200.png,976,1280,1437,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[641, 713, 174, 264]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-020238_json\K-020238\K-003351-013900-020238_0_2_0_2_90_000_200.json,K-003351-013900-020238_0_2_0_2_90_000_200.png,976,1280,1437,K-020238,정상알약,200700907,20238,K-020238,플라빅스정 75mg,(주)한독,클로피도그렐황산염,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",필름코팅정,분홍,,75,1171,,,[20238],['플라빅스정 75mg'],1,1,1,"[[153, 785, 228, 225]]",20238,플라빅스정 75mg,False
data\train_annotations\K-003351-013900-021325_json\K-003351\K-003351-013900-021325_0_2_0_2_75_000_200.json,K-003351-013900-021325_0_2_0_2_75_000_200.png,976,1280,194,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[362, 199, 186, 194]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-021325_json\K-003351\K-003351-013900-021325_0_2_0_2_90_000_200.json,K-003351-013900-021325_0_2_0_2_90_000_200.png,976,1280,195,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[404, 266, 185, 183]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-021325_json\K-013900\K-003351-013900-021325_0_2_0_2_70_000_200.json,K-003351-013900-021325_0_2_0_2_70_000_200.png,976,1280,193,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[191, 284, 197, 233]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-021325_json\K-013900\K-003351-013900-021325_0_2_0_2_75_000_200.json,K-003351-013900-021325_0_2_0_2_75_000_200.png,976,1280,194,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[555, 706, 206, 252]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-021325_json\K-013900\K-003351-013900-021325_0_2_0_2_90_000_200.json,K-003351-013900-021325_0_2_0_2_90_000_200.png,976,1280,195,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[594, 799, 201, 245]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-021325_json\K-021325\K-003351-013900-021325_0_2_0_2_70_000_200.json,K-003351-013900-021325_0_2_0_2_70_000_200.png,976,1280,193,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[608, 324, 152, 230]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-013900-021325_json\K-021325\K-003351-013900-021325_0_2_0_2_75_000_200.json,K-003351-013900-021325_0_2_0_2_75_000_200.png,976,1280,194,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[168, 665, 160, 243]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-013900-021325_json\K-021325\K-003351-013900-021325_0_2_0_2_90_000_200.json,K-003351-013900-021325_0_2_0_2_90_000_200.png,976,1280,195,K-021325,정상알약,200705992,21325,K-021325,아토르바정 10mg,(주)유한양행,아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,하양,,YH,10,,,[21325],['아토르바정 10mg'],1,1,1,"[[209, 754, 159, 231]]",21325,아토르바정 10mg,False
data\train_annotations\K-003351-013900-022074_json\K-003351\K-003351-013900-022074_0_2_0_2_70_000_200.json,K-003351-013900-022074_0_2_0_2_70_000_200.png,976,1280,802,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[394, 884, 192, 194]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-022074_json\K-003351\K-003351-013900-022074_0_2_0_2_75_000_200.json,K-003351-013900-022074_0_2_0_2_75_000_200.png,976,1280,803,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[354, 158, 184, 187]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-022074_json\K-003351\K-003351-013900-022074_0_2_0_2_90_000_200.json,K-003351-013900-022074_0_2_0_2_90_000_200.png,976,1280,804,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[395, 216, 184, 183]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-022074_json\K-013900\K-003351-013900-022074_0_2_0_2_70_000_200.json,K-003351-013900-022074_0_2_0_2_70_000_200.png,976,1280,802,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[173, 299, 152, 271]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-022074_json\K-013900\K-003351-013900-022074_0_2_0_2_75_000_200.json,K-003351-013900-022074_0_2_0_2_75_000_200.png,976,1280,803,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,75,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[619, 653, 150, 277]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-022074_json\K-013900\K-003351-013900-022074_0_2_0_2_90_000_200.json,K-003351-013900-022074_0_2_0_2_90_000_200.png,976,1280,804,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[656, 741, 148, 277]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-022074_json\K-022074\K-003351-013900-022074_0_2_0_2_70_000_200.json,K-003351-013900-022074_0_2_0_2_70_000_200.png,976,1280,802,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[591, 302, 185, 188]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-013900-022074_json\K-022074\K-003351-013900-022074_0_2_0_2_75_000_200.json,K-003351-013900-022074_0_2_0_2_75_000_200.png,976,1280,803,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,75,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[153, 728, 186, 194]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-013900-022074_json\K-022074\K-003351-013900-022074_0_2_0_2_90_000_200.json,K-003351-013900-022074_0_2_0_2_90_000_200.png,976,1280,804,K-022074,정상알약,200709390,22074,K-022074,리피로우정 20mg,(주)종근당,무수아토르바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",필름코팅정,하양,,LPL,20,,,[22074],['리피로우정 20mg'],1,1,1,"[[194, 821, 184, 187]]",22074,리피로우정 20mg,False
data\train_annotations\K-003351-013900-029667_json\K-003351\K-003351-013900-029667_0_2_0_2_70_000_200.json,K-003351-013900-029667_0_2_0_2_70_000_200.png,976,1280,43,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[375, 888, 192, 192]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-029667_json\K-003351\K-003351-013900-029667_0_2_0_2_90_000_200.json,K-003351-013900-029667_0_2_0_2_90_000_200.png,976,1280,45,K-003351,정상알약,199101125,3351,K-003351,일양하이트린정 2mg,일양약품(주),테라조신염산염수화물,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",나정,주황,,I분할선Y,HT,-,,[3351],['일양하이트린정 2mg'],1,1,1,"[[414, 213, 182, 183]]",3351,일양하이트린정 2mg,False
data\train_annotations\K-003351-013900-029667_json\K-013900\K-003351-013900-029667_0_2_0_2_70_000_200.json,K-003351-013900-029667_0_2_0_2_70_000_200.png,976,1280,43,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,70,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[190, 297, 175, 253]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-029667_json\K-013900\K-003351-013900-029667_0_2_0_2_90_000_200.json,K-003351-013900-029667_0_2_0_2_90_000_200.png,976,1280,45,K-013900,정상알약,200308324,13900,K-013900,에빅사정(메만틴염산염)(비매품),한국룬드벡(주),메만틴염산염,[01190]기타의 중추신경용약,전문의약품,연회색 배경,앞면,주백색,90,0,200,타원형,"정제, 저작정",필름코팅정,노랑,,M분할선,1분할선0,-,-,[13900],['에빅사정(메만틴염산염)(비매품)'],1,1,1,"[[620, 764, 177, 259]]",13900,에빅사정(메만틴염산염)(비매품),False
data\train_annotations\K-003351-013900-029667_json\K-029667\K-003351-013900-029667_0_2_0_2_70_000_200.json,K-003351-013900-029667_0_2_0_2_70_000_200.png,976,1280,43,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,70,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[606, 280, 226, 225]]",29667,리바로정 4mg,False
data\train_annotations\K-003351-013900-029667_json\K-029667\K-003351-013900-029667_0_2_0_2_90_000_200.json,K-003351-013900-029667_0_2_0_2_90_000_200.png,976,1280,45,K-029667,정상알약,201205253,29667,K-029667,리바로정 4mg,제이더블유중외제약(주),피타바스타틴칼슘,[02180]동맥경화용제,전문의약품,연회색 배경,앞면,주백색,90,0,200,원형,"정제, 저작정",필름코팅정,노랑,,마크203,분할선,,-,[29667],['리바로정 4mg'],1,1,1,"[[137, 812, 226, 223]]",29667,리바로정 4mg,False
